contig_name,prediction,prediction_score
ICTVTaxoChallenge_227987,Azeredovirinae,0.41042638
ICTVTaxoChallenge_320941,Orthoherpesviridae,1
ICTVTaxoChallenge_596220,Autographiviridae,1
ICTVTaxoChallenge_902335,Autographiviridae,1
ICTVTaxoChallenge_767685,Rhabdoviridae,1
ICTVTaxoChallenge_413239,Picornaviridae,1
ICTVTaxoChallenge_698821,Solemoviridae,1
ICTVTaxoChallenge_463975,Genomoviridae,0.089043304
ICTVTaxoChallenge_967031,Papillomaviridae,1
ICTVTaxoChallenge_12558,Parvoviridae,1
ICTVTaxoChallenge_468560,Autographiviridae,0.13815014
ICTVTaxoChallenge_240066,Geminiviridae,0.066485494
ICTVTaxoChallenge_270368,Picornaviridae,1
ICTVTaxoChallenge_275342,Caulimoviridae,1
ICTVTaxoChallenge_451048,Hepadnaviridae,1
ICTVTaxoChallenge_781885,Gracegardnervirinae,1
ICTVTaxoChallenge_360310,Paramyxoviridae,1
ICTVTaxoChallenge_796222,Gclasvirinae,1
ICTVTaxoChallenge_148731,Weiservirinae,1
ICTVTaxoChallenge_953362,Peduoviridae,1
ICTVTaxoChallenge_247900,Bronfenbrennervirinae,1
ICTVTaxoChallenge_437329,Adenoviridae,1
ICTVTaxoChallenge_697516,Suoliviridae,1
ICTVTaxoChallenge_101768,Rudiviridae,1
ICTVTaxoChallenge_950909,Efquatrovirus,1
ICTVTaxoChallenge_449055,Herelleviridae,0.4918816
ICTVTaxoChallenge_709376,Tospoviridae,1
ICTVTaxoChallenge_850990,Nymbaxtervirinae,0.14342928
ICTVTaxoChallenge_549260,Parvoviridae,1
ICTVTaxoChallenge_4626,Straboviridae,1
ICTVTaxoChallenge_77561,Demerecviridae,0.22457583
ICTVTaxoChallenge_717240,Peduoviridae,1
ICTVTaxoChallenge_17233,Zobellviridae,1
ICTVTaxoChallenge_408006,Tymoviridae,1
ICTVTaxoChallenge_806902,Pbunavirus,1
ICTVTaxoChallenge_906891,Mesyanzhinovviridae,0.8958615
ICTVTaxoChallenge_599094,Aliceevansviridae,0.8940559
ICTVTaxoChallenge_259702,Adenoviridae,1
ICTVTaxoChallenge_282567,Herelleviridae,1
ICTVTaxoChallenge_180309,Autographiviridae,1
ICTVTaxoChallenge_396111,Herelleviridae,1
ICTVTaxoChallenge_884402,Lispiviridae,1
ICTVTaxoChallenge_109827,Casjensviridae,1
ICTVTaxoChallenge_855290,Orthoherpesviridae,1
ICTVTaxoChallenge_320249,Autographiviridae,1
ICTVTaxoChallenge_457260,Pleolipoviridae,1
ICTVTaxoChallenge_762470,Tombusviridae,1
ICTVTaxoChallenge_637539,Peduoviridae,0.31095555
ICTVTaxoChallenge_73775,Alexandravirus,1
ICTVTaxoChallenge_512431,Microviridae,1
ICTVTaxoChallenge_146539,Rhabdoviridae,1
ICTVTaxoChallenge_145425,Weiservirinae,1
ICTVTaxoChallenge_922687,Autographiviridae,0.18492484
ICTVTaxoChallenge_609981,Hafunaviridae,1
ICTVTaxoChallenge_963168,Drexlerviridae,1
ICTVTaxoChallenge_13098,Fusariviridae,1
ICTVTaxoChallenge_870810,Efquatrovirus,0.31556845
ICTVTaxoChallenge_592698,Rhabdoviridae,1
ICTVTaxoChallenge_993448,Fromanvirus,1
ICTVTaxoChallenge_138541,Spinareoviridae,1
ICTVTaxoChallenge_49139,Steitzviridae,1
ICTVTaxoChallenge_493940,Zobellviridae,1
ICTVTaxoChallenge_643444,Iridoviridae,1
ICTVTaxoChallenge_697814,Picornaviridae,0.68372244
ICTVTaxoChallenge_776766,Aliceevansviridae,1
ICTVTaxoChallenge_827795,Benedictvirus,0.1980918
ICTVTaxoChallenge_519354,Papillomaviridae,1
ICTVTaxoChallenge_745356,Hepadnaviridae,1
ICTVTaxoChallenge_88562,Herelleviridae,1
ICTVTaxoChallenge_391718,Genomoviridae,1
ICTVTaxoChallenge_362376,Adenoviridae,1
ICTVTaxoChallenge_635015,Lipothrixviridae,1
ICTVTaxoChallenge_300777,Schitoviridae,1
ICTVTaxoChallenge_812292,Peduoviridae,0.2068924
ICTVTaxoChallenge_20398,Autographiviridae,1
ICTVTaxoChallenge_496186,Alphaflexiviridae,0.9597408
ICTVTaxoChallenge_910859,Nudiviridae,1
ICTVTaxoChallenge_779561,Eucampyvirinae,1
ICTVTaxoChallenge_796623,Casadabanvirus,0.4485429
ICTVTaxoChallenge_932239,Anelloviridae,1
ICTVTaxoChallenge_261516,Sepvirinae,1
ICTVTaxoChallenge_659359,Gorskivirinae,1
ICTVTaxoChallenge_798002,Adenoviridae,0.30084318
ICTVTaxoChallenge_401511,Mudcatvirus,1
ICTVTaxoChallenge_934132,Aliceevansviridae,1
ICTVTaxoChallenge_240789,Salasmaviridae,1
ICTVTaxoChallenge_188827,Straboviridae,1
ICTVTaxoChallenge_400507,Rountreeviridae,1
ICTVTaxoChallenge_982112,Casjensviridae,1
ICTVTaxoChallenge_995493,Jameshumphriesvirinae,0.1621912
ICTVTaxoChallenge_157105,Arenaviridae,0.3260153
ICTVTaxoChallenge_934376,Demerecviridae,1
ICTVTaxoChallenge_155692,Wizardvirus,0.64312327
ICTVTaxoChallenge_803864,Geminiviridae,1
ICTVTaxoChallenge_382006,Autographiviridae,1
ICTVTaxoChallenge_186315,Peribunyaviridae,0.25074312
ICTVTaxoChallenge_689076,Nymbaxtervirinae,0.28634226
ICTVTaxoChallenge_166944,Gordonclarkvirinae,0.5024662
ICTVTaxoChallenge_8605,Autographiviridae,1
ICTVTaxoChallenge_966688,Herelleviridae,1
ICTVTaxoChallenge_836149,Azeevirinae,1
ICTVTaxoChallenge_988449,Steigviridae,1
ICTVTaxoChallenge_444930,Schitoviridae,1
ICTVTaxoChallenge_597146,Casadabanvirus,0.84135646
ICTVTaxoChallenge_312609,Vilmaviridae,0.7850391
ICTVTaxoChallenge_509473,Herelleviridae,1
ICTVTaxoChallenge_639556,Autographiviridae,0.06362598
ICTVTaxoChallenge_766436,Nclasvirinae,0.67519915
ICTVTaxoChallenge_789699,Fromanvirus,1
ICTVTaxoChallenge_588105,Skunavirus,1
ICTVTaxoChallenge_418880,Papillomaviridae,1
ICTVTaxoChallenge_963759,Gordonclarkvirinae,0.5406864
ICTVTaxoChallenge_8483,Geminiviridae,1
ICTVTaxoChallenge_879625,Gracegardnervirinae,1
ICTVTaxoChallenge_967263,Autographiviridae,1
ICTVTaxoChallenge_531415,Gordonvirus,0.27995607
ICTVTaxoChallenge_685984,Botourmiaviridae,1
ICTVTaxoChallenge_847267,Autographiviridae,1
ICTVTaxoChallenge_44915,Suoliviridae,1
ICTVTaxoChallenge_113101,Joanripponvirinae,0.40447322
ICTVTaxoChallenge_321665,Yadokariviridae,1
ICTVTaxoChallenge_505458,Paramyxoviridae,1
ICTVTaxoChallenge_419826,Closteroviridae,0.20429851
ICTVTaxoChallenge_229124,Orthoherpesviridae,1
ICTVTaxoChallenge_32134,Adenoviridae,1
ICTVTaxoChallenge_247100,Obolenskvirus,1
ICTVTaxoChallenge_242698,Ignaciovirus,0.22709209
ICTVTaxoChallenge_977947,Mesoniviridae,1
ICTVTaxoChallenge_240406,Schitoviridae,1
ICTVTaxoChallenge_71961,Gordonclarkvirinae,0.49309435
ICTVTaxoChallenge_853696,Arenaviridae,1
ICTVTaxoChallenge_642228,Rountreeviridae,1
ICTVTaxoChallenge_370981,Inoviridae,1
ICTVTaxoChallenge_500350,Autographiviridae,1
ICTVTaxoChallenge_377666,Coronaviridae,1
ICTVTaxoChallenge_563432,Orthoherpesviridae,1
ICTVTaxoChallenge_741626,Rhabdoviridae,1
ICTVTaxoChallenge_237177,Gracegardnervirinae,1
ICTVTaxoChallenge_80513,Demerecviridae,1
ICTVTaxoChallenge_383259,Drexlerviridae,1
ICTVTaxoChallenge_134593,Arteriviridae,1
ICTVTaxoChallenge_773252,Nymbaxtervirinae,0.42257077
ICTVTaxoChallenge_55242,Kyanoviridae,0.05943458
ICTVTaxoChallenge_458318,Papillomaviridae,1
ICTVTaxoChallenge_156495,Rhabdoviridae,1
ICTVTaxoChallenge_395111,Demerecviridae,1
ICTVTaxoChallenge_554981,Fusariviridae,1
ICTVTaxoChallenge_601426,Ceduovirus,1
ICTVTaxoChallenge_148823,Skurskavirinae,0.670152
ICTVTaxoChallenge_661561,Drexlerviridae,1
ICTVTaxoChallenge_379136,Adenoviridae,1
ICTVTaxoChallenge_482226,Genomoviridae,1
ICTVTaxoChallenge_754338,Betaflexiviridae,1
ICTVTaxoChallenge_573234,Azeredovirinae,0.7610456
ICTVTaxoChallenge_678781,Betaflexiviridae,1
ICTVTaxoChallenge_274947,Weiservirinae,1
ICTVTaxoChallenge_500445,Anelloviridae,1
ICTVTaxoChallenge_989983,Gracegardnervirinae,1
ICTVTaxoChallenge_66711,Aliceevansviridae,1
ICTVTaxoChallenge_295718,Papillomaviridae,1
ICTVTaxoChallenge_414416,Stephanstirmvirinae,0.88555825
ICTVTaxoChallenge_104086,Straboviridae,1
ICTVTaxoChallenge_141578,Papillomaviridae,1
ICTVTaxoChallenge_55248,Rountreeviridae,1
ICTVTaxoChallenge_218578,Rhabdoviridae,1
ICTVTaxoChallenge_744461,Autographiviridae,1
ICTVTaxoChallenge_17615,Azeredovirinae,1
ICTVTaxoChallenge_525050,Bronfenbrennervirinae,1
ICTVTaxoChallenge_451771,Gracegardnervirinae,1
ICTVTaxoChallenge_890254,Autographiviridae,1
ICTVTaxoChallenge_690450,Gracegardnervirinae,1
ICTVTaxoChallenge_602535,Chimalliviridae,1
ICTVTaxoChallenge_974841,Papillomaviridae,1
ICTVTaxoChallenge_140963,Betaflexiviridae,1
ICTVTaxoChallenge_743281,Aliceevansviridae,0.17044614
ICTVTaxoChallenge_520180,Geminiviridae,1
ICTVTaxoChallenge_133277,Filoviridae,1
ICTVTaxoChallenge_463650,Obolenskvirus,1
ICTVTaxoChallenge_669465,Closteroviridae,1
ICTVTaxoChallenge_662500,Autographiviridae,1
ICTVTaxoChallenge_676200,Pahexavirus,1
ICTVTaxoChallenge_193138,Papillomaviridae,1
ICTVTaxoChallenge_600187,Skunavirus,1
ICTVTaxoChallenge_6401,Rountreeviridae,1
ICTVTaxoChallenge_104250,Intestiviridae,1
ICTVTaxoChallenge_923813,Peduoviridae,1
ICTVTaxoChallenge_35129,Alexandravirus,1
ICTVTaxoChallenge_729338,Herelleviridae,1
ICTVTaxoChallenge_390426,Geminiviridae,1
ICTVTaxoChallenge_672460,Casjensviridae,1
ICTVTaxoChallenge_853043,Asfarviridae,1
ICTVTaxoChallenge_558937,Autographiviridae,1
ICTVTaxoChallenge_104772,Backyardiganvirus,0.2833363
ICTVTaxoChallenge_640595,Papillomaviridae,1
ICTVTaxoChallenge_345674,Mccleskeyvirinae,1
ICTVTaxoChallenge_588119,Geminiviridae,1
ICTVTaxoChallenge_570727,Drexlerviridae,1
ICTVTaxoChallenge_550213,Weiservirinae,1
ICTVTaxoChallenge_469198,Vilmaviridae,1
ICTVTaxoChallenge_453274,Orthoherpesviridae,1
ICTVTaxoChallenge_823091,Pleolipoviridae,0.2420174
ICTVTaxoChallenge_216257,Filoviridae,1
ICTVTaxoChallenge_371148,Weiservirinae,1
ICTVTaxoChallenge_374081,Straboviridae,1
ICTVTaxoChallenge_146307,Poxviridae,1
ICTVTaxoChallenge_215873,Caulimoviridae,1
ICTVTaxoChallenge_578266,Poxviridae,1
ICTVTaxoChallenge_374543,Zierdtviridae,1
ICTVTaxoChallenge_862119,Aliusviridae,1
ICTVTaxoChallenge_572811,Geminiviridae,1
ICTVTaxoChallenge_951869,Stephanstirmvirinae,1
ICTVTaxoChallenge_634936,Herelleviridae,0.31224808
ICTVTaxoChallenge_408789,Peduoviridae,1
ICTVTaxoChallenge_108221,Solspiviridae,0.404202
ICTVTaxoChallenge_937178,Weiservirinae,1
ICTVTaxoChallenge_869080,Benedictvirus,0.17201598
ICTVTaxoChallenge_168099,Mitoviridae,1
ICTVTaxoChallenge_884086,Guelinviridae,1
ICTVTaxoChallenge_381885,Astroviridae,1
ICTVTaxoChallenge_890992,Rhabdoviridae,1
ICTVTaxoChallenge_20802,Straboviridae,1
ICTVTaxoChallenge_656824,Chimalliviridae,1
ICTVTaxoChallenge_325800,Solemoviridae,0.16258478
ICTVTaxoChallenge_197421,Fiersviridae,1
ICTVTaxoChallenge_738661,Gracegardnervirinae,1
ICTVTaxoChallenge_975830,Aliceevansviridae,1
ICTVTaxoChallenge_410160,Hendrixvirinae,0.4962035
ICTVTaxoChallenge_221707,Adenoviridae,1
ICTVTaxoChallenge_982234,Adenoviridae,1
ICTVTaxoChallenge_856101,Steitzviridae,1
ICTVTaxoChallenge_193402,Peduoviridae,0.341901
ICTVTaxoChallenge_555747,Autographiviridae,1
ICTVTaxoChallenge_727106,Fiersviridae,1
ICTVTaxoChallenge_42240,Smacoviridae,0.16326366
ICTVTaxoChallenge_191665,Autographiviridae,1
ICTVTaxoChallenge_138729,Rountreeviridae,1
ICTVTaxoChallenge_424030,Drexlerviridae,1
ICTVTaxoChallenge_744338,Baculoviridae,1
ICTVTaxoChallenge_377532,Fiersviridae,1
ICTVTaxoChallenge_554889,Arenaviridae,1
ICTVTaxoChallenge_222514,Adenoviridae,1
ICTVTaxoChallenge_292376,Paramyxoviridae,1
ICTVTaxoChallenge_532791,Parvoviridae,1
ICTVTaxoChallenge_141750,Nudiviridae,1
ICTVTaxoChallenge_210264,Joanripponvirinae,1
ICTVTaxoChallenge_657629,Pleolipoviridae,1
ICTVTaxoChallenge_578980,Papillomaviridae,1
ICTVTaxoChallenge_765489,Triavirus,1
ICTVTaxoChallenge_480294,Papillomaviridae,1
ICTVTaxoChallenge_321083,Baculoviridae,1
ICTVTaxoChallenge_794426,Adenoviridae,1
ICTVTaxoChallenge_687501,Geminiviridae,0.09827845
ICTVTaxoChallenge_904394,Mimiviridae,0.1312552
ICTVTaxoChallenge_205679,Caulimoviridae,0.14249383
ICTVTaxoChallenge_229768,Picornaviridae,1
ICTVTaxoChallenge_886562,Schitoviridae,1
ICTVTaxoChallenge_409698,Alphaflexiviridae,1
ICTVTaxoChallenge_467341,Adenoviridae,1
ICTVTaxoChallenge_743398,Geminiviridae,1
ICTVTaxoChallenge_890695,Rhabdoviridae,1
ICTVTaxoChallenge_337843,Benedictvirus,0.26482567
ICTVTaxoChallenge_674699,Mitoviridae,1
ICTVTaxoChallenge_736229,Picornaviridae,0.46136305
ICTVTaxoChallenge_381878,Skunavirus,1
ICTVTaxoChallenge_664116,Autographiviridae,1
ICTVTaxoChallenge_908939,Autographiviridae,1
ICTVTaxoChallenge_910253,Rhabdoviridae,1
ICTVTaxoChallenge_707570,Blumeviridae,1
ICTVTaxoChallenge_988351,Geminiviridae,0.28957373
ICTVTaxoChallenge_578825,Geminiviridae,1
ICTVTaxoChallenge_242861,Inoviridae,1
ICTVTaxoChallenge_411956,Aliceevansviridae,1
ICTVTaxoChallenge_219289,Paramyxoviridae,1
ICTVTaxoChallenge_845445,Geminiviridae,1
ICTVTaxoChallenge_694530,Autographiviridae,0.10554216
ICTVTaxoChallenge_625226,Phycodnaviridae,0.095530316
ICTVTaxoChallenge_219950,Skunavirus,1
ICTVTaxoChallenge_400155,Herelleviridae,0.68853265
ICTVTaxoChallenge_976634,Herelleviridae,1
ICTVTaxoChallenge_254782,Papillomaviridae,1
ICTVTaxoChallenge_126296,Azeevirinae,1
ICTVTaxoChallenge_762114,Iridoviridae,1
ICTVTaxoChallenge_802463,Betaflexiviridae,1
ICTVTaxoChallenge_797750,Steitzviridae,1
ICTVTaxoChallenge_481802,Anelloviridae,1
ICTVTaxoChallenge_402750,Betaflexiviridae,0.35887012
ICTVTaxoChallenge_18918,Skunavirus,1
ICTVTaxoChallenge_760934,Peduoviridae,1
ICTVTaxoChallenge_136772,Adenoviridae,1
ICTVTaxoChallenge_686951,Solspiviridae,0.31582236
ICTVTaxoChallenge_188997,Drexlerviridae,1
ICTVTaxoChallenge_225129,Skunavirus,1
ICTVTaxoChallenge_986989,Autographiviridae,1
ICTVTaxoChallenge_2672,Schitoviridae,1
ICTVTaxoChallenge_177204,Straboviridae,1
ICTVTaxoChallenge_282961,Straboviridae,1
ICTVTaxoChallenge_580141,Rhabdoviridae,1
ICTVTaxoChallenge_627070,Autographiviridae,1
ICTVTaxoChallenge_910000,Paramyxoviridae,1
ICTVTaxoChallenge_495605,Rhabdoviridae,1
ICTVTaxoChallenge_253921,Beenievirus,0.3589942
ICTVTaxoChallenge_977237,Skunavirus,1
ICTVTaxoChallenge_453142,Genomoviridae,1
ICTVTaxoChallenge_652034,Geminiviridae,1
ICTVTaxoChallenge_38879,Steitzviridae,0.08554494
ICTVTaxoChallenge_472436,Skunavirus,1
ICTVTaxoChallenge_64937,Botourmiaviridae,1
ICTVTaxoChallenge_467242,Pahexavirus,1
ICTVTaxoChallenge_51620,Drexlerviridae,1
ICTVTaxoChallenge_673932,Geminiviridae,1
ICTVTaxoChallenge_690168,Herelleviridae,1
ICTVTaxoChallenge_869314,Genomoviridae,0.118813105
ICTVTaxoChallenge_881836,Orthoherpesviridae,1
ICTVTaxoChallenge_822774,Tombusviridae,1
ICTVTaxoChallenge_703825,Eucampyvirinae,1
ICTVTaxoChallenge_154534,Intestiviridae,1
ICTVTaxoChallenge_588906,Geminiviridae,1
ICTVTaxoChallenge_460382,Arquatrovirinae,1
ICTVTaxoChallenge_361789,Fromanvirus,1
ICTVTaxoChallenge_844571,Straboviridae,1
ICTVTaxoChallenge_145915,Rountreeviridae,1
ICTVTaxoChallenge_467516,Picornaviridae,1
ICTVTaxoChallenge_103168,Nclasvirinae,0.4577419
ICTVTaxoChallenge_980893,Adenoviridae,1
ICTVTaxoChallenge_896958,Geminiviridae,1
ICTVTaxoChallenge_781721,Aliceevansviridae,0.35236457
ICTVTaxoChallenge_758129,Chimalliviridae,1
ICTVTaxoChallenge_849489,Genomoviridae,1
ICTVTaxoChallenge_170050,Blumeviridae,1
ICTVTaxoChallenge_949808,Ackermannviridae,1
ICTVTaxoChallenge_734080,Zierdtviridae,0.929655
ICTVTaxoChallenge_710940,Straboviridae,1
ICTVTaxoChallenge_324596,Geminiviridae,0.096944004
ICTVTaxoChallenge_422203,Papillomaviridae,1
ICTVTaxoChallenge_313142,Salasmaviridae,1
ICTVTaxoChallenge_207560,Aliceevansviridae,0.2490179
ICTVTaxoChallenge_697010,Geminiviridae,0.079606585
ICTVTaxoChallenge_445288,Demerecviridae,1
ICTVTaxoChallenge_149038,Genomoviridae,1
ICTVTaxoChallenge_126327,Weiservirinae,1
ICTVTaxoChallenge_195958,Obolenskvirus,0.5310635
ICTVTaxoChallenge_46368,Coronaviridae,1
ICTVTaxoChallenge_937607,Genomoviridae,0.13780515
ICTVTaxoChallenge_129761,Gordonclarkvirinae,0.55165
ICTVTaxoChallenge_667348,Blumeviridae,1
ICTVTaxoChallenge_744734,Demerecviridae,1
ICTVTaxoChallenge_118703,Queuovirinae,1
ICTVTaxoChallenge_958882,Chimalliviridae,1
ICTVTaxoChallenge_371026,Casjensviridae,1
ICTVTaxoChallenge_470228,Autographiviridae,1
ICTVTaxoChallenge_606888,Vilmaviridae,0.53930473
ICTVTaxoChallenge_167663,Autographiviridae,1
ICTVTaxoChallenge_442935,Baculoviridae,0.31291053
ICTVTaxoChallenge_85191,Pclasvirinae,0.42848954
ICTVTaxoChallenge_227275,Peduoviridae,1
ICTVTaxoChallenge_374450,Kutznervirinae,0.07888808
ICTVTaxoChallenge_791810,Papillomaviridae,1
ICTVTaxoChallenge_725604,Straboviridae,1
ICTVTaxoChallenge_218184,Tombusviridae,1
ICTVTaxoChallenge_790032,Hendrixvirinae,1
ICTVTaxoChallenge_411460,Autographiviridae,1
ICTVTaxoChallenge_660854,Peduoviridae,1
ICTVTaxoChallenge_635442,Sepvirinae,0.622005
ICTVTaxoChallenge_392803,Guelinviridae,1
ICTVTaxoChallenge_746988,Iridoviridae,1
ICTVTaxoChallenge_941183,Geminiviridae,1
ICTVTaxoChallenge_866507,Schitoviridae,1
ICTVTaxoChallenge_633437,Autographiviridae,1
ICTVTaxoChallenge_407535,Pbunavirus,1
ICTVTaxoChallenge_890924,Intestiviridae,1
ICTVTaxoChallenge_187282,Inseviridae,0.18003438
ICTVTaxoChallenge_396147,Demerecviridae,1
ICTVTaxoChallenge_286786,Inoviridae,0.3602441
ICTVTaxoChallenge_423923,Iridoviridae,1
ICTVTaxoChallenge_960692,Autographiviridae,0.19900982
ICTVTaxoChallenge_271526,Microviridae,1
ICTVTaxoChallenge_826521,Gordonvirus,0.37001354
ICTVTaxoChallenge_850905,Straboviridae,1
ICTVTaxoChallenge_613343,Adenoviridae,0.049460694
ICTVTaxoChallenge_409651,Iridoviridae,1
ICTVTaxoChallenge_32388,Peduoviridae,1
ICTVTaxoChallenge_889251,Poxviridae,1
ICTVTaxoChallenge_440301,Circoviridae,1
ICTVTaxoChallenge_945592,Genomoviridae,1
ICTVTaxoChallenge_591158,Solspiviridae,0.29355872
ICTVTaxoChallenge_494239,Geminiviridae,1
ICTVTaxoChallenge_328836,Poxviridae,1
ICTVTaxoChallenge_880651,Autographiviridae,1
ICTVTaxoChallenge_534205,Caulimoviridae,1
ICTVTaxoChallenge_976122,Bronfenbrennervirinae,0.31900328
ICTVTaxoChallenge_95365,Steitzviridae,1
ICTVTaxoChallenge_789760,Baculoviridae,1
ICTVTaxoChallenge_6700,Peduoviridae,0.24076127
ICTVTaxoChallenge_106674,Pbunavirus,1
ICTVTaxoChallenge_977895,Adenoviridae,1
ICTVTaxoChallenge_160724,Tobaniviridae,1
ICTVTaxoChallenge_685999,Geminiviridae,1
ICTVTaxoChallenge_389564,Fromanvirus,1
ICTVTaxoChallenge_188168,Gclasvirinae,1
ICTVTaxoChallenge_611752,Peduoviridae,0.441111
ICTVTaxoChallenge_53889,Suoliviridae,1
ICTVTaxoChallenge_955242,Vequintavirinae,0.7519845
ICTVTaxoChallenge_553675,Aliceevansviridae,0.127418
ICTVTaxoChallenge_711147,Xinmoviridae,1
ICTVTaxoChallenge_586871,Tectiviridae,1
ICTVTaxoChallenge_919586,Azeevirinae,0.62443376
ICTVTaxoChallenge_278476,Ceduovirus,1
ICTVTaxoChallenge_954328,Caulimoviridae,1
ICTVTaxoChallenge_391460,Bclasvirinae,1
ICTVTaxoChallenge_652786,Phenuiviridae,1
ICTVTaxoChallenge_84019,Kyanoviridae,1
ICTVTaxoChallenge_121355,Stephanstirmvirinae,0.8709925
ICTVTaxoChallenge_52924,Caulimoviridae,1
ICTVTaxoChallenge_630909,Steitzviridae,1
ICTVTaxoChallenge_346264,Picornaviridae,1
ICTVTaxoChallenge_954293,Backyardiganvirus,0.2224185
ICTVTaxoChallenge_992875,Hafunaviridae,1
ICTVTaxoChallenge_743248,Caulimoviridae,1
ICTVTaxoChallenge_520294,Iridoviridae,1
ICTVTaxoChallenge_917232,Andromedavirus,1
ICTVTaxoChallenge_453386,Drexlerviridae,0.46116316
ICTVTaxoChallenge_620441,Backyardiganvirus,0.2729001
ICTVTaxoChallenge_77412,Stanwilliamsviridae,1
ICTVTaxoChallenge_569806,Geminiviridae,1
ICTVTaxoChallenge_535324,Marthavirus,1
ICTVTaxoChallenge_71371,Beenievirus,0.35467392
ICTVTaxoChallenge_515188,Wbetavirus,1
ICTVTaxoChallenge_430995,Straboviridae,1
ICTVTaxoChallenge_504243,Bclasvirinae,1
ICTVTaxoChallenge_920773,Paramyxoviridae,1
ICTVTaxoChallenge_8490,Iridoviridae,1
ICTVTaxoChallenge_810838,Adenoviridae,1
ICTVTaxoChallenge_888894,Autographiviridae,1
ICTVTaxoChallenge_736532,Parvoviridae,1
ICTVTaxoChallenge_895396,Peduoviridae,0.40166378
ICTVTaxoChallenge_972704,Picornaviridae,0.42154127
ICTVTaxoChallenge_140272,Peduoviridae,1
ICTVTaxoChallenge_375034,Suoliviridae,1
ICTVTaxoChallenge_65931,Picornaviridae,0.65294373
ICTVTaxoChallenge_961178,Picornaviridae,1
ICTVTaxoChallenge_975779,Orthoherpesviridae,1
ICTVTaxoChallenge_160494,Papillomaviridae,1
ICTVTaxoChallenge_523419,Phenuiviridae,1
ICTVTaxoChallenge_173292,Geminiviridae,1
ICTVTaxoChallenge_765549,Straboviridae,1
ICTVTaxoChallenge_2417,Dolichocephalovirinae,0.8221735
ICTVTaxoChallenge_359279,Skurskavirinae,0.62195987
ICTVTaxoChallenge_28730,Peduoviridae,1
ICTVTaxoChallenge_548563,Baculoviridae,1
ICTVTaxoChallenge_225226,Vividuovirus,0.6550851
ICTVTaxoChallenge_15197,Rountreeviridae,1
ICTVTaxoChallenge_974004,Skunavirus,1
ICTVTaxoChallenge_280110,Schitoviridae,1
ICTVTaxoChallenge_909111,Gracegardnervirinae,1
ICTVTaxoChallenge_736815,Gracegardnervirinae,1
ICTVTaxoChallenge_747061,Poxviridae,1
ICTVTaxoChallenge_128304,Fromanvirus,1
ICTVTaxoChallenge_188427,Guernseyvirinae,1
ICTVTaxoChallenge_139609,Guelinviridae,1
ICTVTaxoChallenge_849595,Vequintavirinae,1
ICTVTaxoChallenge_520777,Adenoviridae,1
ICTVTaxoChallenge_342145,Solspiviridae,1
ICTVTaxoChallenge_436073,Anelloviridae,1
ICTVTaxoChallenge_242943,Obolenskvirus,1
ICTVTaxoChallenge_621951,Aliceevansviridae,1
ICTVTaxoChallenge_599820,Nclasvirinae,1
ICTVTaxoChallenge_270222,Autographiviridae,1
ICTVTaxoChallenge_710291,Papillomaviridae,1
ICTVTaxoChallenge_185909,Ackermannviridae,1
ICTVTaxoChallenge_240025,Geminiviridae,0.84813035
ICTVTaxoChallenge_201169,Arquatrovirinae,1
ICTVTaxoChallenge_630666,Skurskavirinae,0.09640691
ICTVTaxoChallenge_699496,Schitoviridae,1
ICTVTaxoChallenge_138448,Skurskavirinae,1
ICTVTaxoChallenge_716514,Picornaviridae,1
ICTVTaxoChallenge_589273,Papillomaviridae,0.20412034
ICTVTaxoChallenge_1615,Pahexavirus,1
ICTVTaxoChallenge_118299,Fiersviridae,1
ICTVTaxoChallenge_818655,Autographiviridae,1
ICTVTaxoChallenge_35898,Lispiviridae,1
ICTVTaxoChallenge_531048,Gordonvirus,0.36295515
ICTVTaxoChallenge_481648,Demerecviridae,1
ICTVTaxoChallenge_205020,Picornaviridae,0.43422997
ICTVTaxoChallenge_221254,Aliceevansviridae,1
ICTVTaxoChallenge_90566,Autographiviridae,1
ICTVTaxoChallenge_490844,Triavirus,0.4254407
ICTVTaxoChallenge_173672,Mesyanzhinovviridae,1
ICTVTaxoChallenge_147630,Fiersviridae,1
ICTVTaxoChallenge_590493,Backyardiganvirus,0.27525946
ICTVTaxoChallenge_234722,Papillomaviridae,1
ICTVTaxoChallenge_555444,Hendrixvirinae,1
ICTVTaxoChallenge_743305,Arteriviridae,1
ICTVTaxoChallenge_220581,Demerecviridae,1
ICTVTaxoChallenge_583957,Montyvirus,1
ICTVTaxoChallenge_957537,Benedictvirus,0.1955473
ICTVTaxoChallenge_314781,Autographiviridae,1
ICTVTaxoChallenge_344748,Tospoviridae,1
ICTVTaxoChallenge_26734,Inoviridae,0.1038574
ICTVTaxoChallenge_895111,Rhabdoviridae,1
ICTVTaxoChallenge_710590,Genomoviridae,1
ICTVTaxoChallenge_944008,Ignaciovirus,1
ICTVTaxoChallenge_173314,Kyanoviridae,1
ICTVTaxoChallenge_366916,Phycodnaviridae,1
ICTVTaxoChallenge_392214,Genomoviridae,1
ICTVTaxoChallenge_767542,Straboviridae,1
ICTVTaxoChallenge_323042,Papillomaviridae,0.06982703
ICTVTaxoChallenge_317440,Baculoviridae,0.56023777
ICTVTaxoChallenge_784999,Inoviridae,0.9540814
ICTVTaxoChallenge_152266,Papillomaviridae,1
